resultId,year,raceId,driverId,constructorId,number,grid,position,positionText,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,status
228,2010,British Grand Prix,buemi,toro_rosso,16,16,12,12,0,52,+47.627,5125827,52,8,1:32.980,228.087,Finished
229,2010,British Grand Prix,petrov,renault,12,15,13,13,0,52,+59.374,5137574,52,5,1:32.484,229.311,Finished
230,2010,British Grand Prix,alonso,ferrari,8,3,14,14,0,52,+1:02.385,5140585,52,1,1:30.874,233.373,Finished
231,2010,British Grand Prix,massa,ferrari,7,7,15,15,0,52,+1:07.489,5145689,52,2,1:31.646,231.407,Finished
232,2010,British Grand Prix,trulli,lotus_racing,18,21,16,16,0,51,,,44,20,1:36.519,219.724,+1 Lap
233,2010,British Grand Prix,kovalainen,lotus_racing,19,18,17,17,0,51,,,48,18,1:36.251,220.336,+1 Lap
234,2010,British Grand Prix,glock,virgin,24,19,18,18,0,50,,,49,19,1:36.415,219.961,+2 Laps
235,2010,British Grand Prix,chandhok,hrt,20,23,19,19,0,50,,,40,23,1:38.798,214.656,+2 Laps
236,2010,British Grand Prix,yamamoto,hrt,21,24,20,20,0,50,,,50,22,1:38.309,215.723,+2 Laps
237,2010,British Grand Prix,alguersuari,toro_rosso,17,17,21,R,0,44,,,43,12,1:33.748,226.219,Brakes
238,2010,British Grand Prix,rosa,sauber,22,9,22,R,0,29,,,23,17,1:35.883,221.182,Collision
239,2010,British Grand Prix,kubica,renault,11,6,23,R,0,19,,,12,21,1:36.846,218.982,Driveshaft
240,2010,British Grand Prix,grassi,virgin,25,22,24,R,0,9,,,7,24,1:40.641,210.725,Hydraulics
241,2010,German Grand Prix,alonso,ferrari,8,2,1,1,25,67,1:27:38.864,5258864,66,2,1:15.880,217.005,Finished
242,2010,German Grand Prix,massa,ferrari,7,3,2,2,18,67,+4.196,5263060,66,3,1:16.097,216.386,Finished
243,2010,German Grand Prix,vettel,red_bull,5,1,3,3,15,67,+5.121,5263985,67,1,1:15.824,217.166,Finished
244,2010,German Grand Prix,hamilton,mclaren,2,6,4,4,12,67,+26.896,5285760,65,5,1:16.503,215.238,Finished
245,2010,German Grand Prix,button,mclaren,1,5,5,5,10,67,+29.482,5288346,65,4,1:16.451,215.385,Finished
246,2010,German Grand Prix,webber,red_bull,6,4,6,6,8,67,+43.606,5302470,57,9,1:16.678,214.747,Finished
247,2010,German Grand Prix,kubica,renault,11,7,7,7,6,66,,,62,16,1:17.166,213.389,+1 Lap
248,2010,German Grand Prix,rosberg,mercedes,4,9,8,8,4,66,,,66,8,1:16.609,214.940,+1 Lap
249,2010,German Grand Prix,michael_schumacher,mercedes,3,11,9,9,2,66,,,66,14,1:17.088,213.605,+1 Lap
250,2010,German Grand Prix,petrov,renault,12,13,10,10,1,66,,,62,17,1:17.198,213.300,+1 Lap
251,2010,German Grand Prix,kobayashi,sauber,23,12,11,11,0,66,,,63,15,1:17.100,213.571,+1 Lap
252,2010,German Grand Prix,barrichello,williams,9,8,12,12,0,66,,,63,13,1:17.029,213.768,+1 Lap
253,2010,German Grand Prix,hulkenberg,williams,10,10,13,13,0,66,,,61,11,1:16.836,214.305,+1 Lap
254,2010,German Grand Prix,rosa,sauber,22,14,14,14,0,66,,,61,6,1:16.527,215.171,+1 Lap
255,2010,German Grand Prix,alguersuari,toro_rosso,17,15,15,15,0,66,,,66,12,1:16.971,213.929,+1 Lap
256,2010,German Grand Prix,liuzzi,force_india,15,21,16,16,0,65,,,64,7,1:16.596,214.977,+2 Laps
257,2010,German Grand Prix,sutil,force_india,14,19,17,17,0,65,,,65,10,1:16.687,214.722,+2 Laps
258,2010,German Grand Prix,glock,virgin,24,23,18,18,0,64,,,62,18,1:18.211,210.538,+3 Laps
259,2010,German Grand Prix,bruno_senna,hrt,21,20,19,19,0,63,,,57,21,1:20.861,203.638,+4 Laps
260,2010,German Grand Prix,kovalainen,lotus_racing,19,18,20,R,0,56,,,51,19,1:20.664,204.135,Collision
261,2010,German Grand Prix,grassi,virgin,25,24,21,R,0,50,,,49,20,1:20.703,204.037,Gearbox
262,2010,German Grand Prix,yamamoto,hrt,20,22,22,R,0,19,,,16,22,1:23.541,197.105,Engine
263,2010,German Grand Prix,trulli,lotus_racing,18,17,23,R,0,3,,,2,23,2:14.452,122.470,Gearbox
264,2010,German Grand Prix,buemi,toro_rosso,16,16,24,R,0,1,,,,,,,Collision
265,2010,Hungarian Grand Prix,webber,red_bull,6,2,1,1,25,70,1:41:05.571,6065571,46,2,1:22.651,190.821,Finished
266,2010,Hungarian Grand Prix,alonso,ferrari,8,3,2,2,18,70,+17.821,6083392,67,4,1:23.195,189.573,Finished
267,2010,Hungarian Grand Prix,vettel,red_bull,5,1,3,3,15,70,+19.252,6084823,70,1,1:22.362,191.491,Finished
268,2010,Hungarian Grand Prix,massa,ferrari,7,4,4,4,12,70,+27.474,6093045,69,5,1:23.329,189.269,Finished
269,2010,Hungarian Grand Prix,petrov,renault,12,7,5,5,10,70,+1:13.192,6138763,61,6,1:23.799,188.207,Finished
270,2010,Hungarian Grand Prix,hulkenberg,williams,10,10,6,6,8,70,+1:16.723,6142294,66,7,1:24.204,187.302,Finished
271,2010,Hungarian Grand Prix,rosa,sauber,22,9,7,7,6,69,,,65,10,1:24.342,186.995,+1 Lap
272,2010,Hungarian Grand Prix,button,mclaren,1,11,8,8,4,69,,,61,8,1:24.205,187.300,+1 Lap
273,2010,Hungarian Grand Prix,kobayashi,sauber,23,23,9,9,2,69,,,68,9,1:24.282,187.128,+1 Lap
274,2010,Hungarian Grand Prix,barrichello,williams,9,12,10,10,1,69,,,68,3,1:22.811,190.452,+1 Lap
275,2010,Hungarian Grand Prix,michael_schumacher,mercedes,3,14,11,11,0,69,,,64,12,1:25.372,184.739,+1 Lap
276,2010,Hungarian Grand Prix,buemi,toro_rosso,16,15,12,12,0,69,,,58,13,1:25.449,184.573,+1 Lap
277,2010,Hungarian Grand Prix,liuzzi,force_india,15,16,13,13,0,69,,,58,11,1:25.358,184.770,+1 Lap
278,2010,Hungarian Grand Prix,kovalainen,lotus_racing,19,19,14,14,0,67,,,64,18,1:27.457,180.335,+3 Laps
279,2010,Hungarian Grand Prix,trulli,lotus_racing,18,20,15,15,0,67,,,58,17,1:27.429,180.393,+3 Laps
280,2010,Hungarian Grand Prix,glock,virgin,24,18,16,16,0,67,,,59,19,1:27.674,179.889,+3 Laps
281,2010,Hungarian Grand Prix,bruno_senna,hrt,21,22,17,17,0,67,,,61,21,1:28.093,179.033,+3 Laps
282,2010,Hungarian Grand Prix,grassi,virgin,25,21,18,18,0,66,,,62,16,1:27.287,180.686,+4 Laps
283,2010,Hungarian Grand Prix,yamamoto,hrt,20,24,19,19,0,66,,,59,23,1:29.278,176.657,+4 Laps
284,2010,Hungarian Grand Prix,hamilton,mclaren,2,5,20,R,0,23,,,22,14,1:26.258,182.842,Gearbox
285,2010,Hungarian Grand Prix,kubica,renault,11,8,21,R,0,23,,,21,15,1:26.825,181.648,Retired
286,2010,Hungarian Grand Prix,rosberg,mercedes,4,6,22,R,0,15,,,13,20,1:27.954,179.316,Wheel
287,2010,Hungarian Grand Prix,sutil,force_india,14,13,23,R,0,15,,,12,22,1:28.177,178.862,Collision
288,2010,Hungarian Grand Prix,alguersuari,toro_rosso,17,17,24,R,0,1,,,,,,,Engine
289,2010,Belgian Grand Prix,hamilton,mclaren,2,2,1,1,25,44,1:29:04.268,5344268,32,1,1:49.069,231.178,Finished
290,2010,Belgian Grand Prix,webber,red_bull,6,1,2,2,18,44,+1.571,5345839,32,2,1:49.395,230.489,Finished
291,2010,Belgian Grand Prix,kubica,renault,11,3,3,3,15,44,+3.493,5347761,29,3,1:49.807,229.624,Finished
292,2010,Belgian Grand Prix,massa,ferrari,7,6,4,4,12,44,+8.264,5352532,26,4,1:50.111,228.990,Finished
293,2010,Belgian Grand Prix,sutil,force_india,14,8,5,5,10,44,+9.094,5353362,25,5,1:50.477,228.232,Finished
294,2010,Belgian Grand Prix,rosberg,mercedes,4,14,6,6,8,44,+12.359,5356627,31,10,1:51.688,225.757,Finished
295,2010,Belgian Grand Prix,michael_schumacher,mercedes,3,21,7,7,6,44,+15.548,5359816,32,13,1:51.914,225.301,Finished
296,2010,Belgian Grand Prix,kobayashi,sauber,23,17,8,8,4,44,+16.678,5360946,29,11,1:51.749,225.634,Finished
297,2010,Belgian Grand Prix,petrov,renault,12,23,9,9,2,44,+23.851,5368119,32,7,1:51.175,226.799,Finished
298,2010,Belgian Grand Prix,liuzzi,force_india,15,12,10,10,1,44,+34.831,5379099,31,14,1:52.267,224.593,Finished
299,2010,Belgian Grand Prix,rosa,sauber,22,24,11,11,0,44,+36.019,5380287,31,15,1:52.537,224.054,Finished
300,2010,Belgian Grand Prix,buemi,toro_rosso,16,16,12,12,0,44,+39.895,5384163,30,17,1:52.966,223.203,Finished
301,2010,Belgian Grand Prix,alguersuari,toro_rosso,17,11,13,13,0,44,+49.457,5393725,31,9,1:51.576,225.984,Finished
302,2010,Belgian Grand Prix,hulkenberg,williams,10,9,14,14,0,43,,,28,12,1:51.864,225.402,+1 Lap
303,2010,Belgian Grand Prix,vettel,red_bull,5,4,15,15,0,43,,,22,6,1:50.868,227.427,+1 Lap
304,2010,Belgian Grand Prix,kovalainen,lotus_racing,19,13,16,16,0,43,,,23,22,1:55.797,217.746,+1 Lap
305,2010,Belgian Grand Prix,grassi,virgin,25,22,17,17,0,43,,,25,21,1:55.705,217.919,+1 Lap
306,2010,Belgian Grand Prix,glock,virgin,24,20,18,18,0,43,,,31,19,1:55.268,218.745,+1 Lap
307,2010,Belgian Grand Prix,trulli,lotus_racing,18,15,19,19,0,43,,,24,18,1:55.103,219.059,+1 Lap
308,2010,Belgian Grand Prix,yamamoto,hrt,20,19,20,20,0,42,,,31,20,1:55.484,218.336,+2 Laps
309,2010,Belgian Grand Prix,alonso,ferrari,8,10,21,R,0,37,,,29,8,1:51.374,226.393,Accident
310,2010,Belgian Grand Prix,button,mclaren,1,5,22,R,0,15,,,6,16,1:52.879,223.375,Collision
311,2010,Belgian Grand Prix,bruno_senna,hrt,21,18,23,R,0,5,,,5,23,2:20.201,179.844,Retired
312,2010,Belgian Grand Prix,barrichello,williams,9,7,24,R,0,0,,,,,,,Collision
313,2010,Italian Grand Prix,alonso,ferrari,8,1,1,1,25,53,1:16:24.572,4584572,52,1,1:24.139,247.861,Finished
314,2010,Italian Grand Prix,button,mclaren,1,2,2,2,18,53,+2.938,4587510,46,8,1:24.598,246.516,Finished
315,2010,Italian Grand Prix,massa,ferrari,7,3,3,3,15,53,+4.223,4588795,51,6,1:24.575,246.583,Finished
316,2010,Italian Grand Prix,vettel,red_bull,5,6,4,4,12,53,+28.196,4612768,50,4,1:24.493,246.822,Finished
317,2010,Italian Grand Prix,rosberg,mercedes,4,7,5,5,10,53,+29.942,4614514,52,3,1:24.491,246.828,Finished
318,2010,Italian Grand Prix,webber,red_bull,6,4,6,6,8,53,+31.276,4615848,52,2,1:24.278,247.452,Finished
319,2010,Italian Grand Prix,hulkenberg,williams,10,8,7,7,6,53,+32.812,4617384,52,7,1:24.576,246.580,Finished
320,2010,Italian Grand Prix,kubica,renault,11,9,8,8,4,53,+34.028,4618600,48,5,1:24.560,246.627,Finished
321,2010,Italian Grand Prix,michael_schumacher,mercedes,3,12,9,9,2,53,+44.948,4629520,49,11,1:24.947,245.503,Finished
322,2010,Italian Grand Prix,barrichello,williams,9,10,10,10,1,53,+1:04.213,4648785,48,14,1:25.239,244.662,Finished
323,2010,Italian Grand Prix,buemi,toro_rosso,16,14,11,11,0,53,+1:05.056,4649628,51,13,1:25.224,244.705,Finished
324,2010,Italian Grand Prix,liuzzi,force_india,15,19,12,12,0,53,+1:06.106,4650678,51,12,1:25.102,245.056,Finished
325,2010,Italian Grand Prix,petrov,renault,12,20,13,13,0,53,+1:18.919,4663491,53,9,1:24.644,246.382,Finished
326,2010,Italian Grand Prix,rosa,sauber,22,16,14,14,0,52,,,47,16,1:26.325,241.584,+1 Lap
327,2010,Italian Grand Prix,alguersuari,toro_rosso,17,15,15,15,0,52,,,51,15,1:25.472,243.995,+1 Lap
328,2010,Italian Grand Prix,sutil,force_india,14,11,16,16,0,52,,,51,10,1:24.937,245.532,+1 Lap
329,2010,Italian Grand Prix,glock,virgin,24,24,17,17,0,51,,,50,17,1:27.765,237.620,+2 Laps
330,2010,Italian Grand Prix,kovalainen,lotus_racing,19,18,18,18,0,51,,,50,18,1:27.822,237.466,+2 Laps
331,2010,Italian Grand Prix,yamamoto,hrt,20,23,19,19,0,51,,,45,20,1:28.875,234.653,+2 Laps
332,2010,Italian Grand Prix,grassi,virgin,25,21,20,20,0,50,,,46,19,1:28.171,236.526,+3 Laps
333,2010,Italian Grand Prix,trulli,lotus_racing,18,17,21,R,0,46,,,30,21,1:29.017,234.278,Engine
334,2010,Italian Grand Prix,bruno_senna,hrt,21,22,22,R,0,11,,,10,22,1:30.880,229.476,Retired
335,2010,Italian Grand Prix,hamilton,mclaren,2,5,23,R,0,0,,,,,,,Collision
336,2010,Italian Grand Prix,kobayashi,sauber,23,13,24,R,0,0,,,,,,,Gearbox
337,2010,Singapore Grand Prix,alonso,ferrari,8,1,1,1,25,61,1:57:53.579,7073579,58,1,1:47.976,169.137,Finished
338,2010,Singapore Grand Prix,vettel,red_bull,5,2,2,2,18,61,+0.293,7073872,59,2,1:48.141,168.879,Finished
339,2010,Singapore Grand Prix,webber,red_bull,6,5,3,3,15,61,+29.141,7102720,54,5,1:49.706,166.470,Finished
340,2010,Singapore Grand Prix,button,mclaren,1,4,4,4,12,61,+30.384,7103963,61,7,1:49.711,166.462,Finished
341,2010,Singapore Grand Prix,rosberg,mercedes,4,7,5,5,10,61,+49.394,7122973,55,8,1:50.125,165.837,Finished
342,2010,Singapore Grand Prix,barrichello,williams,9,6,6,6,8,61,+56.101,7129680,52,9,1:50.334,165.522,Finished
343,2010,Singapore Grand Prix,kubica,renault,11,8,7,7,6,61,+1:26.559,7160138,56,3,1:49.255,167.157,Finished
344,2010,Singapore Grand Prix,massa,ferrari,7,24,8,8,4,61,+1:53.297,7186876,45,12,1:52.079,162.945,Finished
345,2010,Singapore Grand Prix,sutil,force_india,14,15,9,9,2,61,+2:02.416,7195995,45,15,1:52.473,162.374,Finished
346,2010,Singapore Grand Prix,hulkenberg,williams,10,17,10,10,1,61,+2:12.791,7206370,45,13,1:52.213,162.751,Finished
347,2010,Singapore Grand Prix,petrov,renault,12,12,11,11,0,60,,,46,11,1:51.903,163.202,+1 Lap
348,2010,Singapore Grand Prix,alguersuari,toro_rosso,17,11,12,12,0,60,,,43,14,1:52.333,162.577,+1 Lap
349,2010,Singapore Grand Prix,michael_schumacher,mercedes,3,9,13,13,0,60,,,54,4,1:49.680,166.509,+1 Lap
350,2010,Singapore Grand Prix,buemi,toro_rosso,16,13,14,14,0,60,,,59,6,1:49.710,166.464,+1 Lap
351,2010,Singapore Grand Prix,grassi,virgin,25,20,15,15,0,59,,,55,17,1:52.513,162.317,+2 Laps
352,2010,Singapore Grand Prix,kovalainen,lotus_racing,19,19,16,16,0,58,,,53,18,1:53.051,161.544,Engine
353,2010,Singapore Grand Prix,glock,virgin,24,18,17,R,0,49,,,38,19,1:53.559,160.822,Hydraulics
354,2010,Singapore Grand Prix,heidfeld,sauber,22,14,18,R,0,36,,,29,16,1:52.475,162.372,Collision
355,2010,Singapore Grand Prix,hamilton,mclaren,2,3,19,R,0,35,,,31,10,1:50.750,164.901,Collision
356,2010,Singapore Grand Prix,klien,hrt,20,22,20,R,0,31,,,23,22,1:57.766,155.077,Hydraulics
357,2010,Singapore Grand Prix,kobayashi,sauber,23,10,21,R,0,30,,,22,20,1:53.957,160.260,Accident
358,2010,Singapore Grand Prix,bruno_senna,hrt,21,23,22,R,0,29,,,19,23,1:57.962,154.819,Accident
359,2010,Singapore Grand Prix,trulli,lotus_racing,18,21,23,R,0,27,,,20,21,1:56.386,156.915,Hydraulics
360,2010,Singapore Grand Prix,liuzzi,force_india,15,16,24,R,0,1,,,,,,,Collision
361,2010,Japanese Grand Prix,vettel,red_bull,5,1,1,1,25,53,1:30:27.323,5427323,51,3,1:33.653,223.219,Finished
362,2010,Japanese Grand Prix,webber,red_bull,6,2,2,2,18,53,+0.905,5428228,53,1,1:33.474,223.647,Finished
363,2010,Japanese Grand Prix,alonso,ferrari,8,4,3,3,15,53,+2.721,5430044,53,4,1:33.823,222.815,Finished
364,2010,Japanese Grand Prix,button,mclaren,1,5,4,4,12,53,+13.522,5440845,53,2,1:33.529,223.515,Finished
365,2010,Japanese Grand Prix,hamilton,mclaren,2,8,5,5,10,53,+39.595,5466918,35,9,1:35.182,219.633,Finished
366,2010,Japanese Grand Prix,michael_schumacher,mercedes,3,10,6,6,8,53,+59.933,5487256,52,7,1:34.853,220.395,Finished
367,2010,Japanese Grand Prix,kobayashi,sauber,23,14,7,7,6,53,+1:04.038,5491361,50,6,1:34.486,221.251,Finished
368,2010,Japanese Grand Prix,heidfeld,sauber,22,11,8,8,4,53,+1:09.648,5496971,52,10,1:35.521,218.854,Finished
369,2010,Japanese Grand Prix,barrichello,williams,9,7,9,9,2,53,+1:10.846,5498169,53,11,1:35.597,218.680,Finished
370,2010,Japanese Grand Prix,buemi,toro_rosso,16,18,10,10,1,53,+1:12.806,5500129,52,8,1:35.116,219.786,Finished
371,2010,Japanese Grand Prix,alguersuari,toro_rosso,17,16,11,11,0,52,,,49,5,1:34.365,221.535,+1 Lap
372,2010,Japanese Grand Prix,kovalainen,lotus_racing,19,20,12,12,0,52,,,51,14,1:37.620,214.148,+1 Lap
373,2010,Japanese Grand Prix,trulli,lotus_racing,18,19,13,13,0,51,,,28,15,1:39.710,209.660,+2 Laps
374,2010,Japanese Grand Prix,glock,virgin,24,22,14,14,0,51,,,51,17,1:39.813,209.443,+2 Laps
375,2010,Japanese Grand Prix,bruno_senna,hrt,21,23,15,15,0,51,,,49,18,1:40.329,208.366,+2 Laps
376,2010,Japanese Grand Prix,yamamoto,hrt,20,24,16,16,0,50,,,33,16,1:39.806,209.458,+3 Laps
377,2010,Japanese Grand Prix,rosberg,mercedes,4,6,17,R,0,47,,,44,12,1:36.108,217.517,Suspension
378,2010,Japanese Grand Prix,sutil,force_india,14,15,18,R,0,44,,,43,13,1:36.319,217.041,Oil leak
379,2010,Japanese Grand Prix,kubica,renault,11,3,19,R,0,2,,,2,19,2:41.378,129.541,Wheel
380,2010,Japanese Grand Prix,hulkenberg,williams,10,9,20,R,0,0,,,,,,,Accident
381,2010,Japanese Grand Prix,massa,ferrari,7,12,21,R,0,0,,,,,,,Accident
382,2010,Japanese Grand Prix,petrov,renault,12,13,22,R,0,0,,,,,,,Accident
383,2010,Japanese Grand Prix,liuzzi,force_india,15,17,23,R,0,0,,,,,,,Accident
384,2010,Japanese Grand Prix,grassi,virgin,25,21,24,R,0,0,,,,,,,Suspension
385,2010,Korean Grand Prix,alonso,ferrari,8,3,1,1,25,55,2:48:20.810,10100810,42,1,1:50.257,183.335,Finished
386,2010,Korean Grand Prix,hamilton,mclaren,2,4,2,2,18,55,+14.999,10115809,42,3,1:50.430,183.048,Finished
387,2010,Korean Grand Prix,massa,ferrari,7,6,3,3,15,55,+30.868,10131678,44,4,1:50.502,182.928,Finished
388,2010,Korean Grand Prix,michael_schumacher,mercedes,3,9,4,4,12,55,+39.688,10140498,43,8,1:51.835,180.748,Finished
389,2010,Korean Grand Prix,kubica,renault,11,8,5,5,10,55,+47.734,10148544,45,7,1:51.604,181.122,Finished
390,2010,Korean Grand Prix,liuzzi,force_india,15,17,6,6,8,55,+53.571,10154381,45,5,1:51.371,181.501,Finished
391,2010,Korean Grand Prix,barrichello,williams,9,10,7,7,6,55,+1:09.257,10170067,45,6,1:51.564,181.187,Finished
392,2010,Korean Grand Prix,kobayashi,sauber,23,12,8,8,4,55,+1:17.889,10178699,42,14,1:53.086,178.748,Finished
393,2010,Korean Grand Prix,heidfeld,sauber,22,13,9,9,2,55,+1:20.107,10180917,42,15,1:53.263,178.469,Finished
394,2010,Korean Grand Prix,hulkenberg,williams,10,11,10,10,1,55,+1:20.851,10181661,43,10,1:51.982,180.511,Finished
395,2010,Korean Grand Prix,alguersuari,toro_rosso,17,15,11,11,0,55,+1:24.146,10184956,43,9,1:51.962,180.543,Finished
396,2010,Korean Grand Prix,button,mclaren,1,7,12,12,0,55,+1:29.939,10190749,42,11,1:52.193,180.171,Finished
397,2010,Korean Grand Prix,kovalainen,lotus_racing,19,21,13,13,0,54,,,43,16,1:55.018,175.746,+1 Lap
398,2010,Korean Grand Prix,bruno_senna,hrt,21,24,14,14,0,53,,,30,20,1:59.290,169.452,+2 Laps
399,2010,Korean Grand Prix,yamamoto,hrt,20,23,15,15,0,53,,,36,19,1:58.313,170.851,+2 Laps
400,2010,Korean Grand Prix,sutil,force_india,14,14,16,R,0,46,,,40,12,1:52.601,179.518,Collision
401,2010,Korean Grand Prix,vettel,red_bull,5,1,17,R,0,45,,,44,2,1:50.375,183.139,Engine
402,2010,Korean Grand Prix,petrov,renault,12,20,18,R,0,39,,,39,13,1:53.031,178.835,Accident
403,2010,Korean Grand Prix,glock,virgin,24,19,19,R,0,31,,,29,18,1:58.102,171.157,Collision
404,2010,Korean Grand Prix,buemi,toro_rosso,16,16,20,R,0,30,,,27,17,1:56.768,173.112,Collision
405,2010,Korean Grand Prix,grassi,virgin,25,22,21,R,0,25,,,25,23,2:02.635,164.830,Accident
406,2010,Korean Grand Prix,trulli,lotus_racing,18,18,22,R,0,25,,,20,24,2:05.161,161.503,Hydraulics
407,2010,Korean Grand Prix,webber,red_bull,6,2,23,R,0,18,,,18,21,2:00.025,168.414,Accident
408,2010,Korean Grand Prix,rosberg,mercedes,4,5,24,R,0,18,,,18,22,2:00.652,167.539,Collision
409,2010,Brazilian Grand Prix,vettel,red_bull,5,2,1,1,25,71,1:33:11.803,5591803,70,6,1:14.283,208.828,Finished
410,2010,Brazilian Grand Prix,webber,red_bull,6,3,2,2,18,71,+4.243,5596046,69,4,1:14.047,209.493,Finished
411,2010,Brazilian Grand Prix,alonso,ferrari,8,5,3,3,15,71,+6.807,5598610,67,2,1:13.855,210.038,Finished
412,2010,Brazilian Grand Prix,hamilton,mclaren,2,4,4,4,12,71,+14.634,5606437,66,1,1:13.851,210.049,Finished
413,2010,Brazilian Grand Prix,button,mclaren,1,11,5,5,10,71,+15.593,5607396,71,3,1:13.932,209.819,Finished
414,2010,Brazilian Grand Prix,rosberg,mercedes,4,13,6,6,8,71,+35.320,5627123,65,5,1:14.184,209.107,Finished
415,2010,Brazilian Grand Prix,michael_schumacher,mercedes,3,8,7,7,6,71,+43.456,5635259,71,12,1:15.219,206.229,Finished
416,2010,Brazilian Grand Prix,hulkenberg,williams,10,1,8,8,4,70,,,70,8,1:14.985,206.873,+1 Lap
417,2010,Brazilian Grand Prix,kubica,renault,11,7,9,9,2,70,,,61,11,1:15.161,206.388,+1 Lap
418,2010,Brazilian Grand Prix,kobayashi,sauber,23,12,10,10,1,70,,,65,7,1:14.748,207.529,+1 Lap
419,2010,Brazilian Grand Prix,alguersuari,toro_rosso,17,14,11,11,0,70,,,68,16,1:15.695,204.932,+1 Lap
420,2010,Brazilian Grand Prix,sutil,force_india,14,22,12,12,0,70,,,64,9,1:14.997,206.840,+1 Lap
421,2010,Brazilian Grand Prix,buemi,toro_rosso,16,19,13,13,0,70,,,69,17,1:15.935,204.285,+1 Lap
422,2010,Brazilian Grand Prix,barrichello,williams,9,6,14,14,0,70,,,69,13,1:15.227,206.207,+1 Lap
423,2010,Brazilian Grand Prix,massa,ferrari,7,9,15,15,0,70,,,69,14,1:15.330,205.925,+1 Lap
424,2010,Brazilian Grand Prix,petrov,renault,12,10,16,16,0,70,,,70,15,1:15.485,205.503,+1 Lap
425,2010,Brazilian Grand Prix,heidfeld,sauber,22,15,17,17,0,70,,,68,10,1:15.068,206.644,+1 Lap
426,2010,Brazilian Grand Prix,kovalainen,lotus_racing,19,20,18,18,0,69,,,69,20,1:17.161,201.039,+2 Laps
427,2010,Brazilian Grand Prix,trulli,lotus_racing,18,18,19,19,0,69,,,69,21,1:17.316,200.636,+2 Laps
428,2010,Brazilian Grand Prix,glock,virgin,24,17,20,20,0,69,,,66,23,1:17.695,199.657,+2 Laps
429,2010,Brazilian Grand Prix,bruno_senna,hrt,21,24,21,21,0,69,,,66,24,1:17.731,199.565,+2 Laps
430,2010,Brazilian Grand Prix,klien,hrt,20,23,22,22,0,65,,,63,22,1:17.690,199.670,+6 Laps
431,2010,Brazilian Grand Prix,grassi,virgin,25,21,23,N,0,62,,,60,18,1:16.767,202.071,+9 Laps
432,2010,Brazilian Grand Prix,liuzzi,force_india,15,16,24,R,0,49,,,37,19,1:16.940,201.616,Accident
433,2010,Abu Dhabi Grand Prix,vettel,red_bull,5,1,1,1,25,55,1:39:36.837,5976837,50,4,1:41.739,196.526,Finished
434,2010,Abu Dhabi Grand Prix,hamilton,mclaren,2,2,2,2,18,55,+10.162,5986999,47,1,1:41.274,197.428,Finished
435,2010,Abu Dhabi Grand Prix,button,mclaren,1,4,3,3,15,55,+11.047,5987884,48,2,1:41.636,196.725,Finished
436,2010,Abu Dhabi Grand Prix,rosberg,mercedes,4,9,4,4,12,55,+30.747,6007584,52,3,1:41.711,196.580,Finished
437,2010,Abu Dhabi Grand Prix,kubica,renault,11,11,5,5,10,55,+39.026,6015863,51,5,1:41.753,196.499,Finished
438,2010,Abu Dhabi Grand Prix,petrov,renault,12,10,6,6,8,55,+43.520,6020357,52,8,1:42.311,195.427,Finished
439,2010,Abu Dhabi Grand Prix,alonso,ferrari,8,3,7,7,6,55,+43.797,6020634,52,7,1:42.227,195.588,Finished
440,2010,Abu Dhabi Grand Prix,webber,red_bull,6,5,8,8,4,55,+44.243,6021080,52,6,1:42.196,195.647,Finished
441,2010,Abu Dhabi Grand Prix,alguersuari,toro_rosso,17,17,9,9,2,55,+50.201,6027038,49,15,1:42.727,194.636,Finished
442,2010,Abu Dhabi Grand Prix,massa,ferrari,7,6,10,10,1,55,+50.868,6027705,52,14,1:42.725,194.640,Finished
443,2010,Abu Dhabi Grand Prix,heidfeld,sauber,22,14,11,11,0,55,+51.551,6028388,52,12,1:42.673,194.738,Finished
444,2010,Abu Dhabi Grand Prix,barrichello,williams,9,7,12,12,0,55,+57.686,6034523,50,11,1:42.669,194.746,Finished
445,2010,Abu Dhabi Grand Prix,sutil,force_india,14,13,13,13,0,55,+58.325,6035162,52,13,1:42.695,194.696,Finished
446,2010,Abu Dhabi Grand Prix,kobayashi,sauber,23,12,14,14,0,55,+59.558,6036395,53,16,1:42.733,194.624,Finished
447,2010,Abu Dhabi Grand Prix,buemi,toro_rosso,16,18,15,15,0,55,+1:03.178,6040015,50,10,1:42.573,194.928,Finished
448,2010,Abu Dhabi Grand Prix,hulkenberg,williams,10,15,16,16,0,55,+1:04.763,6041600,51,9,1:42.397,195.263,Finished
