driverStandingsId,year,round,driverId,points,position,positionText,wins
1,2010,1,alonso,25,1,1,1
2,2010,1,massa,18,2,2,0
3,2010,1,hamilton,15,3,3,0
4,2010,1,vettel,12,4,4,0
5,2010,1,rosberg,10,5,5,0
6,2010,1,michael_schumacher,8,6,6,0
7,2010,1,button,6,7,7,0
8,2010,1,webber,4,8,8,0
9,2010,1,liuzzi,2,9,9,0
10,2010,1,barrichello,1,10,10,0
11,2010,1,kubica,0,11,11,0
12,2010,1,sutil,0,12,12,0
13,2010,1,alguersuari,0,13,13,0
14,2010,1,hulkenberg,0,14,14,0
15,2010,1,kovalainen,0,15,15,0
16,2010,1,buemi,0,16,16,0
17,2010,1,trulli,0,17,17,0
18,2010,1,rosa,0,18,18,0
19,2010,1,bruno_senna,0,19,19,0
20,2010,1,glock,0,20,20,0
21,2010,1,petrov,0,21,21,0
22,2010,1,kobayashi,0,22,22,0
23,2010,1,grassi,0,23,23,0
24,2010,1,chandhok,0,24,24,0
25,2010,2,alonso,37,1,1,1
26,2010,2,massa,33,2,2,0
27,2010,2,button,31,3,3,1
28,2010,2,hamilton,23,4,4,0
29,2010,2,rosberg,20,5,5,0
30,2010,2,kubica,18,6,6,0
31,2010,2,vettel,12,7,7,0
32,2010,2,michael_schumacher,9,8,8,0
33,2010,2,liuzzi,8,9,9,0
34,2010,2,webber,6,10,10,0
35,2010,2,barrichello,5,11,11,0
36,2010,2,alguersuari,0,12,12,0
37,2010,2,sutil,0,13,13,0
38,2010,2,rosa,0,14,14,0
39,2010,2,kovalainen,0,15,15,0
40,2010,2,chandhok,0,16,16,0
41,2010,2,hulkenberg,0,17,17,0
42,2010,2,buemi,0,18,18,0
43,2010,2,trulli,0,19,19,0
44,2010,2,bruno_senna,0,20,20,0
45,2010,2,glock,0,21,21,0
46,2010,2,petrov,0,22,22,0
47,2010,2,kobayashi,0,23,23,0
48,2010,2,grassi,0,24,24,0
49,2010,3,massa,39,1,1,0
50,2010,3,alonso,37,2,2,1
51,2010,3,vettel,37,3,3,1
52,2010,3,button,35,4,4,1
53,2010,3,rosberg,35,5,5,0
54,2010,3,hamilton,31,6,6,0
55,2010,3,kubica,30,7,7,0
56,2010,3,webber,24,8,8,0
57,2010,3,sutil,10,9,9,0
58,2010,3,michael_schumacher,9,10,10,0
59,2010,3,liuzzi,8,11,11,0
60,2010,3,barrichello,5,12,12,0
61,2010,3,alguersuari,2,13,13,0
62,2010,3,hulkenberg,1,14,14,0
63,2010,3,buemi,0,15,15,0
64,2010,3,rosa,0,16,16,0
65,2010,3,kovalainen,0,17,17,0
66,2010,3,chandhok,0,18,18,0
67,2010,3,grassi,0,19,19,0
68,2010,3,bruno_senna,0,20,20,0
69,2010,3,trulli,0,21,21,0
70,2010,3,glock,0,22,22,0
71,2010,3,petrov,0,23,23,0
72,2010,3,kobayashi,0,24,24,0
73,2010,4,button,60,1,1,2
74,2010,4,rosberg,50,2,2,0
75,2010,4,alonso,49,3,3,1
76,2010,4,hamilton,49,4,4,0
77,2010,4,vettel,45,5,5,1
78,2010,4,massa,41,6,6,0
79,2010,4,kubica,40,7,7,0
80,2010,4,webber,28,8,8,0
81,2010,4,sutil,10,9,9,0
82,2010,4,michael_schumacher,10,10,10,0
83,2010,4,liuzzi,8,11,11,0
84,2010,4,petrov,6,12,12,0
85,2010,4,barrichello,5,13,13,0
86,2010,4,alguersuari,2,14,14,0
87,2010,4,hulkenberg,1,15,15,0
88,2010,4,buemi,0,16,16,0
89,2010,4,rosa,0,17,17,0
90,2010,4,kovalainen,0,18,18,0
91,2010,4,chandhok,0,19,19,0
92,2010,4,grassi,0,20,20,0
93,2010,4,bruno_senna,0,21,21,0
94,2010,4,trulli,0,22,22,0
95,2010,4,glock,0,23,23,0
96,2010,4,kobayashi,0,24,24,0
97,2010,5,button,70,1,1,2
98,2010,5,alonso,67,2,2,1
99,2010,5,vettel,60,3,3,1
100,2010,5,webber,53,4,4,1
101,2010,5,rosberg,50,5,5,0
102,2010,5,hamilton,49,6,6,0
103,2010,5,massa,49,7,7,0
104,2010,5,kubica,44,8,8,0
105,2010,5,michael_schumacher,22,9,9,0
106,2010,5,sutil,16,10,10,0
107,2010,5,liuzzi,8,11,11,0
108,2010,5,barrichello,7,12,12,0
109,2010,5,petrov,6,13,13,0
110,2010,5,alguersuari,3,14,14,0
111,2010,5,hulkenberg,1,15,15,0
112,2010,5,buemi,0,16,16,0
113,2010,5,rosa,0,17,17,0
114,2010,5,kobayashi,0,18,18,0
115,2010,5,kovalainen,0,19,19,0
116,2010,5,chandhok,0,20,20,0
117,2010,5,grassi,0,21,21,0
118,2010,5,bruno_senna,0,22,22,0
119,2010,5,trulli,0,23,23,0
120,2010,5,glock,0,24,24,0
121,2010,6,webber,78,1,1,2
122,2010,6,vettel,78,2,2,1
123,2010,6,alonso,75,3,3,1
124,2010,6,button,70,4,4,2
125,2010,6,massa,61,5,5,0
126,2010,6,kubica,59,6,6,0
127,2010,6,hamilton,59,7,7,0
128,2010,6,rosberg,56,8,8,0
129,2010,6,michael_schumacher,22,9,9,0
130,2010,6,sutil,20,10,10,0
131,2010,6,liuzzi,10,11,11,0
132,2010,6,barrichello,7,12,12,0
133,2010,6,petrov,6,13,13,0
134,2010,6,alguersuari,3,14,14,0
135,2010,6,buemi,1,15,15,0
136,2010,6,hulkenberg,1,16,16,0
137,2010,6,rosa,0,17,17,0
138,2010,6,kobayashi,0,18,18,0
139,2010,6,kovalainen,0,19,19,0
140,2010,6,chandhok,0,20,20,0
141,2010,6,grassi,0,21,21,0
142,2010,6,trulli,0,22,22,0
143,2010,6,bruno_senna,0,23,23,0
144,2010,6,glock,0,24,24,0
145,2010,7,webber,93,1,1,2
146,2010,7,button,88,2,2,2
147,2010,7,hamilton,84,3,3,1
148,2010,7,alonso,79,4,4,1
149,2010,7,vettel,78,5,5,1
150,2010,7,kubica,67,6,6,0
151,2010,7,massa,67,7,7,0
152,2010,7,rosberg,66,8,8,0
153,2010,7,michael_schumacher,34,9,9,0
154,2010,7,sutil,22,10,10,0
155,2010,7,liuzzi,10,11,11,0
156,2010,7,barrichello,7,12,12,0
157,2010,7,petrov,6,13,13,0
158,2010,7,alguersuari,3,14,14,0
159,2010,7,buemi,1,15,15,0
160,2010,7,kobayashi,1,16,16,0
161,2010,7,hulkenberg,1,17,17,0
162,2010,7,rosa,0,18,18,0
163,2010,7,kovalainen,0,19,19,0
164,2010,7,chandhok,0,20,20,0
165,2010,7,grassi,0,21,21,0
166,2010,7,trulli,0,22,22,0
167,2010,7,bruno_senna,0,23,23,0
168,2010,7,glock,0,24,24,0
169,2010,8,hamilton,109,1,1,2
170,2010,8,button,106,2,2,2
171,2010,8,webber,103,3,3,2
172,2010,8,alonso,94,4,4,1
173,2010,8,vettel,90,5,5,1
174,2010,8,rosberg,74,6,6,0
175,2010,8,kubica,73,7,7,0
176,2010,8,massa,67,8,8,0
177,2010,8,michael_schumacher,34,9,9,0
178,2010,8,sutil,23,10,10,0
179,2010,8,liuzzi,12,11,11,0
180,2010,8,barrichello,7,12,12,0
181,2010,8,petrov,6,13,13,0
182,2010,8,buemi,5,14,14,0
183,2010,8,alguersuari,3,15,15,0
184,2010,8,kobayashi,1,16,16,0
185,2010,8,hulkenberg,1,17,17,0
186,2010,8,rosa,0,18,18,0
187,2010,8,kovalainen,0,19,19,0
188,2010,8,chandhok,0,20,20,0
189,2010,8,grassi,0,21,21,0
190,2010,8,trulli,0,22,22,0
191,2010,8,bruno_senna,0,23,23,0
192,2010,8,glock,0,24,24,0
193,2010,9,hamilton,127,1,1,2
194,2010,9,button,121,2,2,2
195,2010,9,vettel,115,3,3,2
196,2010,9,webber,103,4,4,2
197,2010,9,alonso,98,5,5,1
198,2010,9,kubica,83,6,6,0
199,2010,9,rosberg,75,7,7,0
200,2010,9,massa,67,8,8,0
201,2010,9,michael_schumacher,34,9,9,0
202,2010,9,sutil,31,10,10,0
203,2010,9,barrichello,19,11,11,0
204,2010,9,liuzzi,12,12,12,0
205,2010,9,kobayashi,7,13,13,0
206,2010,9,buemi,7,14,14,0
207,2010,9,petrov,6,15,15,0
208,2010,9,alguersuari,3,16,16,0
209,2010,9,hulkenberg,1,17,17,0
210,2010,9,rosa,0,18,18,0
211,2010,9,kovalainen,0,19,19,0
212,2010,9,chandhok,0,20,20,0
213,2010,9,grassi,0,21,21,0
214,2010,9,trulli,0,22,22,0
215,2010,9,bruno_senna,0,23,23,0
216,2010,9,glock,0,24,24,0
217,2010,10,hamilton,145,1,1,2
218,2010,10,button,133,2,2,2
219,2010,10,webber,128,3,3,3
220,2010,10,vettel,121,4,4,2
221,2010,10,alonso,98,5,5,1
222,2010,10,rosberg,90,6,6,0
223,2010,10,kubica,83,7,7,0
224,2010,10,massa,67,8,8,0
225,2010,10,michael_schumacher,36,9,9,0
226,2010,10,sutil,35,10,10,0
227,2010,10,barrichello,29,11,11,0
228,2010,10,kobayashi,15,12,12,0
229,2010,10,liuzzi,12,13,13,0
230,2010,10,buemi,7,14,14,0
231,2010,10,petrov,6,15,15,0
232,2010,10,alguersuari,3,16,16,0
233,2010,10,hulkenberg,2,17,17,0
234,2010,10,rosa,0,18,18,0
235,2010,10,kovalainen,0,19,19,0
236,2010,10,chandhok,0,20,20,0
237,2010,10,grassi,0,21,21,0
238,2010,10,trulli,0,22,22,0
239,2010,10,bruno_senna,0,23,23,0
240,2010,10,glock,0,24,24,0
241,2010,10,yamamoto,0,25,25,0
242,2010,11,hamilton,157,1,1,2
243,2010,11,button,143,2,2,2
244,2010,11,webber,136,3,3,3
245,2010,11,vettel,136,4,4,2
246,2010,11,alonso,123,5,5,2
247,2010,11,rosberg,94,6,6,0
248,2010,11,kubica,89,7,7,0
249,2010,11,massa,85,8,8,0
250,2010,11,michael_schumacher,38,9,9,0
251,2010,11,sutil,35,10,10,0
252,2010,11,barrichello,29,11,11,0
253,2010,11,kobayashi,15,12,12,0
254,2010,11,liuzzi,12,13,13,0
255,2010,11,petrov,7,14,14,0
256,2010,11,buemi,7,15,15,0
257,2010,11,alguersuari,3,16,16,0
258,2010,11,hulkenberg,2,17,17,0
259,2010,11,rosa,0,18,18,0
260,2010,11,kovalainen,0,19,19,0
261,2010,11,chandhok,0,20,20,0
262,2010,11,grassi,0,21,21,0
263,2010,11,trulli,0,22,22,0
264,2010,11,bruno_senna,0,23,23,0
265,2010,11,glock,0,24,24,0
266,2010,11,yamamoto,0,25,25,0
267,2010,12,webber,161,1,1,4
268,2010,12,hamilton,157,2,2,2
269,2010,12,vettel,151,3,3,2
270,2010,12,button,147,4,4,2
271,2010,12,alonso,141,5,5,2
272,2010,12,massa,97,6,6,0
273,2010,12,rosberg,94,7,7,0
274,2010,12,kubica,89,8,8,0
275,2010,12,michael_schumacher,38,9,9,0
276,2010,12,sutil,35,10,10,0
277,2010,12,barrichello,30,11,11,0
278,2010,12,petrov,17,12,12,0
279,2010,12,kobayashi,17,13,13,0
280,2010,12,liuzzi,12,14,14,0
281,2010,12,hulkenberg,10,15,15,0
282,2010,12,buemi,7,16,16,0
283,2010,12,rosa,6,17,17,0
284,2010,12,alguersuari,3,18,18,0
285,2010,12,kovalainen,0,19,19,0
286,2010,12,chandhok,0,20,20,0
287,2010,12,grassi,0,21,21,0
288,2010,12,trulli,0,22,22,0
289,2010,12,bruno_senna,0,23,23,0
290,2010,12,glock,0,24,24,0
291,2010,12,yamamoto,0,25,25,0
292,2010,13,hamilton,182,1,1,3
293,2010,13,webber,179,2,2,4
294,2010,13,vettel,151,3,3,2
295,2010,13,button,147,4,4,2
296,2010,13,alonso,141,5,5,2
297,2010,13,massa,109,6,6,0
298,2010,13,kubica,104,7,7,0
299,2010,13,rosberg,102,8,8,0
300,2010,13,sutil,45,9,9,0
301,2010,13,michael_schumacher,44,10,10,0
302,2010,13,barrichello,30,11,11,0
303,2010,13,kobayashi,21,12,12,0
304,2010,13,petrov,19,13,13,0
305,2010,13,liuzzi,13,14,14,0
306,2010,13,hulkenberg,10,15,15,0
307,2010,13,buemi,7,16,16,0
308,2010,13,rosa,6,17,17,0
309,2010,13,alguersuari,3,18,18,0
310,2010,13,kovalainen,0,19,19,0
311,2010,13,chandhok,0,20,20,0
312,2010,13,grassi,0,21,21,0
313,2010,13,trulli,0,22,22,0
314,2010,13,bruno_senna,0,23,23,0
315,2010,13,glock,0,24,24,0
316,2010,13,yamamoto,0,25,25,0
317,2010,14,webber,187,1,1,4
318,2010,14,hamilton,182,2,2,3
319,2010,14,alonso,166,3,3,3
320,2010,14,button,165,4,4,2
321,2010,14,vettel,163,5,5,2
322,2010,14,massa,124,6,6,0
323,2010,14,rosberg,112,7,7,0
324,2010,14,kubica,108,8,8,0
325,2010,14,michael_schumacher,46,9,9,0
326,2010,14,sutil,45,10,10,0
327,2010,14,barrichello,31,11,11,0
328,2010,14,kobayashi,21,12,12,0
329,2010,14,petrov,19,13,13,0
330,2010,14,hulkenberg,16,14,14,0
331,2010,14,liuzzi,13,15,15,0
332,2010,14,buemi,7,16,16,0
333,2010,14,rosa,6,17,17,0
334,2010,14,alguersuari,3,18,18,0
335,2010,14,kovalainen,0,19,19,0
336,2010,14,chandhok,0,20,20,0
337,2010,14,grassi,0,21,21,0
338,2010,14,trulli,0,22,22,0
339,2010,14,bruno_senna,0,23,23,0
340,2010,14,glock,0,24,24,0
341,2010,14,yamamoto,0,25,25,0
342,2010,15,webber,202,1,1,4
343,2010,15,alonso,191,2,2,4
344,2010,15,hamilton,182,3,3,3
345,2010,15,vettel,181,4,4,2
346,2010,15,button,177,5,5,2
347,2010,15,massa,128,6,6,0
348,2010,15,rosberg,122,7,7,0
349,2010,15,kubica,114,8,8,0
350,2010,15,sutil,47,9,9,0
351,2010,15,michael_schumacher,46,10,10,0
352,2010,15,barrichello,39,11,11,0
353,2010,15,kobayashi,21,12,12,0
354,2010,15,petrov,19,13,13,0
355,2010,15,hulkenberg,17,14,14,0
356,2010,15,liuzzi,13,15,15,0
357,2010,15,buemi,7,16,16,0
358,2010,15,rosa,6,17,17,0
359,2010,15,alguersuari,3,18,18,0
360,2010,15,kovalainen,0,19,19,0
361,2010,15,chandhok,0,20,20,0
362,2010,15,grassi,0,21,21,0
363,2010,15,trulli,0,22,22,0
364,2010,15,bruno_senna,0,23,23,0
365,2010,15,glock,0,24,24,0
366,2010,15,yamamoto,0,25,25,0
367,2010,15,heidfeld,0,26,26,0
368,2010,15,klien,0,27,27,0
369,2010,16,webber,220,1,1,4
370,2010,16,alonso,206,2,2,4
371,2010,16,vettel,206,3,3,3
372,2010,16,hamilton,192,4,4,3
373,2010,16,button,189,5,5,2
374,2010,16,massa,128,6,6,0
375,2010,16,rosberg,122,7,7,0
376,2010,16,kubica,114,8,8,0
377,2010,16,michael_schumacher,54,9,9,0
378,2010,16,sutil,47,10,10,0
379,2010,16,barrichello,41,11,11,0
380,2010,16,kobayashi,27,12,12,0
381,2010,16,petrov,19,13,13,0
382,2010,16,hulkenberg,17,14,14,0
383,2010,16,liuzzi,13,15,15,0
384,2010,16,buemi,8,16,16,0
385,2010,16,rosa,6,17,17,0
386,2010,16,heidfeld,4,18,18,0
387,2010,16,alguersuari,3,19,19,0
388,2010,16,kovalainen,0,20,20,0
389,2010,16,trulli,0,21,21,0
390,2010,16,chandhok,0,22,22,0
391,2010,16,grassi,0,23,23,0
392,2010,16,glock,0,24,24,0
393,2010,16,bruno_senna,0,25,25,0
394,2010,16,yamamoto,0,26,26,0
395,2010,16,klien,0,27,27,0
396,2010,17,alonso,231,1,1,5
397,2010,17,webber,220,2,2,4
398,2010,17,hamilton,210,3,3,3
399,2010,17,vettel,206,4,4,3
400,2010,17,button,189,5,5,2
401,2010,17,massa,143,6,6,0
402,2010,17,kubica,124,7,7,0
403,2010,17,rosberg,122,8,8,0
404,2010,17,michael_schumacher,66,9,9,0
405,2010,17,barrichello,47,10,10,0
406,2010,17,sutil,47,11,11,0
407,2010,17,kobayashi,31,12,12,0
408,2010,17,liuzzi,21,13,13,0
409,2010,17,petrov,19,14,14,0
410,2010,17,hulkenberg,18,15,15,0
411,2010,17,buemi,8,16,16,0
412,2010,17,rosa,6,17,17,0
413,2010,17,heidfeld,6,18,18,0
414,2010,17,alguersuari,3,19,19,0
415,2010,17,kovalainen,0,20,20,0
416,2010,17,trulli,0,21,21,0
417,2010,17,chandhok,0,22,22,0
418,2010,17,bruno_senna,0,23,23,0
419,2010,17,grassi,0,24,24,0
420,2010,17,glock,0,25,25,0
421,2010,17,yamamoto,0,26,26,0
422,2010,17,klien,0,27,27,0
423,2010,18,alonso,246,1,1,5
424,2010,18,webber,238,2,2,4
425,2010,18,vettel,231,3,3,4
426,2010,18,hamilton,222,4,4,3
427,2010,18,button,199,5,5,2
428,2010,18,massa,143,6,6,0
429,2010,18,rosberg,130,7,7,0
430,2010,18,kubica,126,8,8,0
431,2010,18,michael_schumacher,72,9,9,0
432,2010,18,barrichello,47,10,10,0
433,2010,18,sutil,47,11,11,0
434,2010,18,kobayashi,32,12,12,0
435,2010,18,hulkenberg,22,13,13,0
436,2010,18,liuzzi,21,14,14,0
437,2010,18,petrov,19,15,15,0
438,2010,18,buemi,8,16,16,0
439,2010,18,rosa,6,17,17,0
440,2010,18,heidfeld,6,18,18,0
441,2010,18,alguersuari,3,19,19,0
442,2010,18,kovalainen,0,20,20,0
443,2010,18,trulli,0,21,21,0
444,2010,18,chandhok,0,22,22,0
445,2010,18,bruno_senna,0,23,23,0
446,2010,18,grassi,0,24,24,0
447,2010,18,glock,0,25,25,0
448,2010,18,yamamoto,0,26,26,0
449,2010,18,klien,0,27,27,0
450,2010,19,vettel,256,1,1,5
451,2010,19,alonso,252,2,2,5
452,2010,19,webber,242,3,3,4
453,2010,19,hamilton,240,4,4,3
454,2010,19,button,214,5,5,2
455,2010,19,massa,144,6,6,0
456,2010,19,rosberg,142,7,7,0
457,2010,19,kubica,136,8,8,0
458,2010,19,michael_schumacher,72,9,9,0
459,2010,19,barrichello,47,10,10,0
460,2010,19,sutil,47,11,11,0
461,2010,19,kobayashi,32,12,12,0
462,2010,19,petrov,27,13,13,0
463,2010,19,hulkenberg,22,14,14,0
464,2010,19,liuzzi,21,15,15,0
465,2010,19,buemi,8,16,16,0
466,2010,19,rosa,6,17,17,0
467,2010,19,heidfeld,6,18,18,0
468,2010,19,alguersuari,5,19,19,0
469,2010,19,kovalainen,0,20,20,0
470,2010,19,trulli,0,21,21,0
471,2010,19,chandhok,0,22,22,0
472,2010,19,bruno_senna,0,23,23,0
473,2010,19,grassi,0,24,24,0
474,2010,19,glock,0,25,25,0
475,2010,19,yamamoto,0,26,26,0
476,2010,19,klien,0,27,27,0
477,2011,1,vettel,25,1,1,1
478,2011,1,hamilton,18,2,2,0
479,2011,1,petrov,15,3,3,0
480,2011,1,alonso,12,4,4,0
481,2011,1,webber,10,5,5,0
482,2011,1,button,8,6,6,0
483,2011,1,massa,6,7,7,0
484,2011,1,buemi,4,8,8,0
485,2011,1,sutil,2,9,9,0
486,2011,1,resta,1,10,10,0
487,2011,1,alguersuari,0,11,11,0
488,2011,1,heidfeld,0,12,12,0
489,2011,1,trulli,0,13,13,0
490,2011,1,ambrosio,0,14,14,0
491,2011,1,glock,0,15,15,0
492,2011,1,barrichello,0,16,16,0
493,2011,1,rosberg,0,17,17,0
494,2011,1,kovalainen,0,18,18,0
495,2011,1,michael_schumacher,0,19,19,0
496,2011,1,maldonado,0,20,20,0
497,2011,2,vettel,50,1,1,2
498,2011,2,button,26,2,2,0
499,2011,2,hamilton,22,3,3,0
500,2011,2,webber,22,4,4,0
501,2011,2,alonso,20,5,5,0
502,2011,2,massa,16,6,6,0
503,2011,2,heidfeld,15,7,7,0
504,2011,2,petrov,15,8,8,0
505,2011,2,kobayashi,6,9,9,0
506,2011,2,buemi,4,10,10,0
507,2011,2,sutil,2,11,11,0
508,2011,2,michael_schumacher,2,12,12,0
509,2011,2,resta,2,13,13,0
510,2011,2,alguersuari,0,14,14,0
511,2011,2,rosberg,0,15,15,0
512,2011,2,trulli,0,16,16,0
513,2011,2,ambrosio,0,17,17,0
514,2011,2,kovalainen,0,18,18,0
515,2011,2,glock,0,19,19,0
516,2011,2,perez,0,20,20,0
517,2011,2,barrichello,0,21,21,0
518,2011,2,liuzzi,0,22,22,0
519,2011,2,maldonado,0,23,23,0
520,2011,2,karthikeyan,0,24,24,0
521,2011,3,vettel,68,1,1,2
522,2011,3,hamilton,47,2,2,1
523,2011,3,button,38,3,3,0
524,2011,3,webber,37,4,4,0
525,2011,3,alonso,26,5,5,0
526,2011,3,massa,24,6,6,0
527,2011,3,petrov,17,7,7,0
528,2011,3,heidfeld,15,8,8,0
529,2011,3,rosberg,10,9,9,0
530,2011,3,kobayashi,7,10,10,0
531,2011,3,michael_schumacher,6,11,11,0
532,2011,3,buemi,4,12,12,0
533,2011,3,sutil,2,13,13,0
534,2011,3,resta,2,14,14,0
535,2011,3,alguersuari,0,15,15,0
536,2011,3,trulli,0,16,16,0
537,2011,3,barrichello,0,17,17,0
538,2011,3,ambrosio,0,18,18,0
539,2011,3,kovalainen,0,19,19,0
540,2011,3,glock,0,20,20,0
541,2011,3,perez,0,21,21,0
542,2011,3,maldonado,0,22,22,0
543,2011,3,liuzzi,0,23,23,0
544,2011,3,karthikeyan,0,24,24,0
545,2011,4,vettel,93,1,1,3
546,2011,4,hamilton,59,2,2,1
547,2011,4,webber,55,3,3,0
548,2011,4,button,46,4,4,0
549,2011,4,alonso,41,5,5,0
550,2011,4,massa,24,6,6,0
551,2011,4,heidfeld,21,7,7,0
552,2011,4,petrov,21,8,8,0
553,2011,4,rosberg,20,9,9,0
554,2011,4,kobayashi,8,10,10,0
555,2011,4,michael_schumacher,6,11,11,0
556,2011,4,buemi,6,12,12,0
557,2011,4,sutil,2,13,13,0
558,2011,4,resta,2,14,14,0
559,2011,4,alguersuari,0,15,15,0
560,2011,4,barrichello,0,16,16,0
561,2011,4,trulli,0,17,17,0
562,2011,4,perez,0,18,18,0
563,2011,4,ambrosio,0,19,19,0
564,2011,4,kovalainen,0,20,20,0
565,2011,4,glock,0,21,21,0
566,2011,4,maldonado,0,22,22,0
567,2011,4,karthikeyan,0,23,23,0
568,2011,4,liuzzi,0,24,24,0
569,2011,5,vettel,118,1,1,4
570,2011,5,hamilton,77,2,2,1
571,2011,5,webber,67,3,3,0
572,2011,5,button,61,4,4,0
573,2011,5,alonso,51,5,5,0
574,2011,5,rosberg,26,6,6,0
575,2011,5,heidfeld,25,7,7,0
576,2011,5,massa,24,8,8,0
577,2011,5,petrov,21,9,9,0
578,2011,5,michael_schumacher,14,10,10,0
579,2011,5,kobayashi,9,11,11,0
580,2011,5,buemi,6,12,12,0
581,2011,5,sutil,2,13,13,0
582,2011,5,perez,2,14,14,0
583,2011,5,resta,2,15,15,0
584,2011,5,alguersuari,0,16,16,0
585,2011,5,barrichello,0,17,17,0
586,2011,5,trulli,0,18,18,0
587,2011,5,ambrosio,0,19,19,0
588,2011,5,kovalainen,0,20,20,0
589,2011,5,maldonado,0,21,21,0
590,2011,5,glock,0,22,22,0
591,2011,5,karthikeyan,0,23,23,0
592,2011,5,liuzzi,0,24,24,0
593,2011,6,vettel,143,1,1,5
594,2011,6,hamilton,85,2,2,1
595,2011,6,webber,79,3,3,0
596,2011,6,button,76,4,4,0
597,2011,6,alonso,69,5,5,0
598,2011,6,heidfeld,29,6,6,0
599,2011,6,rosberg,26,7,7,0
600,2011,6,massa,24,8,8,0
601,2011,6,petrov,21,9,9,0
602,2011,6,kobayashi,19,10,10,0
603,2011,6,michael_schumacher,14,11,11,0
604,2011,6,sutil,8,12,12,0
605,2011,6,buemi,7,13,13,0
606,2011,6,barrichello,2,14,14,0
607,2011,6,perez,2,15,15,0
608,2011,6,resta,2,16,16,0
609,2011,6,alguersuari,0,17,17,0
610,2011,6,trulli,0,18,18,0
611,2011,6,kovalainen,0,19,19,0
612,2011,6,ambrosio,0,20,20,0
613,2011,6,maldonado,0,21,21,0
614,2011,6,glock,0,22,22,0
615,2011,6,liuzzi,0,23,23,0
616,2011,6,karthikeyan,0,24,24,0
617,2011,7,vettel,161,1,1,5
618,2011,7,button,101,2,2,1
619,2011,7,webber,94,3,3,0
620,2011,7,hamilton,85,4,4,1
621,2011,7,alonso,69,5,5,0
622,2011,7,massa,32,6,6,0
623,2011,7,petrov,31,7,7,0
624,2011,7,heidfeld,29,8,8,0
625,2011,7,michael_schumacher,26,9,9,0
626,2011,7,rosberg,26,10,10,0
627,2011,7,kobayashi,25,11,11,0
628,2011,7,sutil,8,12,12,0
629,2011,7,buemi,8,13,13,0
630,2011,7,alguersuari,4,14,14,0
631,2011,7,barrichello,4,15,15,0
632,2011,7,perez,2,16,16,0
633,2011,7,resta,2,17,17,0
634,2011,7,rosa,0,18,18,0
635,2011,7,trulli,0,19,19,0
636,2011,7,liuzzi,0,20,20,0
637,2011,7,ambrosio,0,21,21,0
638,2011,7,kovalainen,0,22,22,0
639,2011,7,karthikeyan,0,23,23,0
640,2011,7,maldonado,0,24,24,0
641,2011,7,glock,0,25,25,0
642,2011,8,vettel,186,1,1,6
643,2011,8,button,109,2,2,1
644,2011,8,webber,109,3,3,0
645,2011,8,hamilton,97,4,4,1
646,2011,8,alonso,87,5,5,0
647,2011,8,massa,42,6,6,0
648,2011,8,rosberg,32,7,7,0
649,2011,8,petrov,31,8,8,0
650,2011,8,heidfeld,30,9,9,0
651,2011,8,michael_schumacher,26,10,10,0
652,2011,8,kobayashi,25,11,11,0
653,2011,8,sutil,10,12,12,0
654,2011,8,alguersuari,8,13,13,0
655,2011,8,buemi,8,14,14,0
656,2011,8,barrichello,4,15,15,0
657,2011,8,perez,2,16,16,0
658,2011,8,resta,2,17,17,0
659,2011,8,rosa,0,18,18,0
660,2011,8,trulli,0,19,19,0
661,2011,8,liuzzi,0,20,20,0
662,2011,8,ambrosio,0,21,21,0
663,2011,8,kovalainen,0,22,22,0
664,2011,8,karthikeyan,0,23,23,0
665,2011,8,maldonado,0,24,24,0
666,2011,8,glock,0,25,25,0
667,2011,9,vettel,204,1,1,6
668,2011,9,webber,124,2,2,0
669,2011,9,alonso,112,3,3,1
670,2011,9,hamilton,109,4,4,1
671,2011,9,button,109,5,5,1
672,2011,9,massa,52,6,6,0
673,2011,9,rosberg,40,7,7,0
674,2011,9,heidfeld,34,8,8,0
675,2011,9,petrov,31,9,9,0
676,2011,9,michael_schumacher,28,10,10,0
677,2011,9,kobayashi,25,11,11,0
678,2011,9,sutil,10,12,12,0
679,2011,9,alguersuari,9,13,13,0
680,2011,9,perez,8,14,14,0
681,2011,9,buemi,8,15,15,0
682,2011,9,barrichello,4,16,16,0
683,2011,9,resta,2,17,17,0
684,2011,9,rosa,0,18,18,0
685,2011,9,trulli,0,19,19,0
686,2011,9,liuzzi,0,20,20,0
687,2011,9,ambrosio,0,21,21,0
688,2011,9,kovalainen,0,22,22,0
689,2011,9,maldonado,0,23,23,0
690,2011,9,karthikeyan,0,24,24,0
691,2011,9,glock,0,25,25,0
692,2011,9,ricciardo,0,26,26,0
693,2011,10,vettel,216,1,1,6
694,2011,10,webber,139,2,2,0
695,2011,10,hamilton,134,3,3,2
696,2011,10,alonso,130,4,4,1
697,2011,10,button,109,5,5,1
698,2011,10,massa,62,6,6,0
699,2011,10,rosberg,46,7,7,0
700,2011,10,heidfeld,34,8,8,0
701,2011,10,petrov,32,9,9,0
702,2011,10,michael_schumacher,32,10,10,0
703,2011,10,kobayashi,27,11,11,0
704,2011,10,sutil,18,12,12,0
705,2011,10,alguersuari,9,13,13,0
706,2011,10,perez,8,14,14,0
707,2011,10,buemi,8,15,15,0
708,2011,10,barrichello,4,16,16,0
709,2011,10,resta,2,17,17,0
